Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Dif_D6_1_S4	Dif_D6_2_S3	Dif_D6_3_S2	Dif_D6_4_S1	Undif_D2_1_S8	Undif_D2_2_S7	Undif_D2_3_S6	Undif_D2_4_S5
ENSMUSG00000065417.3	1727.426023567543	-2.2100922228815856	0.21099519944003114	-10.474609037300565	1.1300356355694628e-25	4.8694262841811396e-24	2982.11779278762	2654.567360630256	2747.551964398297	2979.4182190508477	433.038232768081	684.7246452837917	685.0210526772236	652.9689209442279
ENSMUSG00000065441.4	260.8038052419395	2.5915493024542533	0.25923048163455564	9.997085551488624	1.5694815388977685e-23	6.199452078646186e-22	56.55090631076397	84.72023491373157	67.6041063586801	88.88872034737335	586.7574322788283	438.47002759931115	378.81348535146003	384.6255287753671
ENSMUSG00000080594.3	11189.046037986453	2.6801575494408976	0.26904774357022665	9.961642918374169	2.2432459183583764e-23	8.179219733091311e-22	2078.3804519356013	3621.790042562025	3108.27536773006	3273.738648645484	25708.598805980357	21303.076551521604	15682.878293550446	14735.630141966041
ENSMUSG00000065519.3	20605.986086907746	-2.531039017412419	0.2549680102327493	-9.926888534377088	3.180245143955417e-23	1.076740141596334e-21	29842.182550220197	40719.625635354445	33875.206876519216	36089.47889599912	4225.403362161275	6105.746437365759	8564.341547987593	5425.903389654365
ENSMUSG00000065601.3	854.3970844932713	2.008117212369694	0.21345617807349335	9.407632191738651	5.074389774950358e-21	1.6035071688843133e-19	410.39800579811566	292.0280824677869	276.9750327680252	381.23384504540127	1522.1950000332545	1335.931300938307	1414.2370119787843	1202.1783969164962
ENSMUSG00000065486.3	82.05503110629385	-5.477939800518125	0.587107737004283	-9.330382577598638	1.054894413566597e-20	3.1251247001910435e-19	127.1048941841933	161.7386302898512	181.11846405049369	165.92561131509692	1.8746243842774069	0.6840406046791127	12.627116178382002	5.366867843377216
ENSMUSG00000065532.3	723.5837869869865	1.9367782209078692	0.20881062156063818	9.27528593340944	1.7714326688549875e-20	4.939171088454495e-19	316.1464952801757	275.34076346962763	314.8131519986297	293.00355966356403	1484.7025123477063	1093.096886277222	959.6608295570321	1051.9060973019343
ENSMUSG00000065481.3	342.56891613655694	2.405253138015399	0.2614528890908847	9.199566110662863	3.593980127587447e-20	9.46414766931361e-19	120.10335340286062	86.00387483666691	100.39714302520402	129.05325324507538	792.9661145493432	561.5973364415514	492.4575309568981	457.97272263485576
ENSMUSG00000065435.3	78.38304901356013	-6.416654709149724	0.708082641131994	-9.0620138616752115	1.2806392014786934e-19	3.1948577973731612e-18	122.25767364327068	164.30591013572186	168.00124938388413	163.29187145295253	0	0.6840406046791127	3.1567790445955004	5.366867843377216
ENSMUSG00000065484.3	2243.846193803448	1.7496722546563135	0.19715174548616296	8.874748992669272	7.009131033152806e-19	1.661164054857215e-17	1007.6832924518037	1056.4356565757741	1023.6472522519546	1029.1338511329227	3664.89067126233	4266.361251383625	3131.5248122387366	2771.0927631304357
ENSMUSG00000065470.3	2605.714307588834	-1.8078833428251762	0.20513788319778106	-8.813015493009297	1.218237058942758e-18	2.7497350758993682e-17	5006.101658652868	3679.5538390941147	3722.7664240350778	3807.070970729724	1098.5298891865605	1073.9437493462067	1048.050642805706	1409.6972868604153
ENSMUSG00000065483.4	62.44295006613379	3.8481379116044496	0.4537999106460931	8.479811964100437	2.2555817641031327e-17	4.859753437204022e-16	9.155861021742737	2.567279845870654	4.540574307672544	16.460874138402474	104.97896551953478	123.81134944691938	119.95760369462901	118.07109255429874
ENSMUSG00000065440.3	9135.901893091936	-2.978846446798503	0.35804696133246344	-8.319708777063196	8.817970328302824e-17	1.81726866765893e-15	7680.15165706185	16675.766238852833	17617.932822025876	22879.298182448365	1552.1889901816928	1554.824294435623	3125.2112541495453	2001.8417055797015
ENSMUSG00000065611.3	3641.1973815029446	-2.10475408517468	0.2555785641389497	-8.23525279698494	1.7917887056783018e-16	3.538782693714646e-15	6816.8078207175195	4624.312822374515	6050.567519101868	6135.29700886537	1079.7836453437862	1021.2726227859151	1710.9742421707613	1690.563370663823
ENSMUSG00000065549.5	11298.680928485566	-1.9823058212550702	0.24483473399754416	-8.096505707703033	5.656032488943751e-16	1.0723837599037352e-14	13826.427302951739	18899.672405338286	19650.596587093954	19753.048966082966	3252.473306721301	4099.455343841922	5199.215086448789	5708.558429405565
ENSMUSG00000065515.3	13473.85718657977	-1.7467087633728904	0.22943161088262046	-7.613200101996949	2.6739132059393893e-14	4.874749460058733e-13	22869.725092133052	17200.774967333382	18834.806736482118	24131.641486898025	5052.112715627612	5187.76394588639	7869.850158176583	6644.182390100993
ENSMUSG00000065476.4	150.68948385016824	-1.828444079838314	0.24607961584071886	-7.430294758838619	1.0835594423795034e-13	1.902248798844017e-12	253.13262824818156	232.33882605129418	264.36232635782363	189.6292700743965	73.11035098681887	62.247695025799246	66.2923599365055	64.40241412052659
ENSMUSG00000076251.3	9868.698499743829	1.4652560989520693	0.19933482733248584	7.350728011558443	1.9713019131408191e-13	3.3371325243883866e-12	4807.904196535143	4802.096951701058	5445.157611412196	5936.449649273468	18133.241669115356	14233.516902162975	13220.590638765956	12370.630378984482
ENSMUSG00000065530.3	4945.1293595986535	2.7537582783974557	0.3884958172823499	7.08825721126384	1.3581138337363284e-12	2.2198136454862746e-11	2120.9282766837	1150.141370950053	906.0968285088765	931.0270412680438	13795.360843897437	9265.329990378581	6985.952025689842	4406.198499412694
ENSMUSG00000065429.3	1411.6709759563387	-1.8159317164127113	0.2605359485849389	-6.969985241098844	3.169742368010062e-12	5.0081929414558985e-11	3068.8291824641246	1797.0958921094577	1901.4916184019796	2024.6875190235041	478.02921799073874	562.9654176509097	707.1185059893921	753.1504540206026
ENSMUSG00000065418.3	9531.826710323912	-3.4453428995915685	0.5010940957521435	-6.87564058087753	6.171191460387212e-12	9.435950813624317e-11	17953.566303517302	15007.034339036907	17278.398765463255	19596.341444285375	539.8918226718931	523.9751031842003	3156.7790445955006	2198.626859836866
ENSMUSG00000076240.3	82.64173395907825	-2.2760244336471955	0.33271650783419976	-6.840731914574526	7.878958175915907e-12	1.1670706798075437e-10	151.87957694890895	137.34947175407999	120.07296502511838	132.34542807275588	35.61786330127073	17.785055721656928	41.038127579741506	25.045383269093673
ENSMUSG00000077042.4	113.89778003045895	-2.222419955435171	0.335255408422602	-6.6290353551395285	3.3788765424613895e-11	4.853295397353632e-10	175.03851953331704	186.12778882562242	194.74018697351133	188.31240014332428	18.746243842774067	36.25415204799297	72.60591802569651	39.35703085143292
ENSMUSG00000076050.3	1381.603854367965	-3.0997056774534	0.4718735285423868	-6.568933177981744	5.067701809825389e-11	6.863116165306383e-10	2355.7491828883963	1970.387281705727	2739.479832295768	2826.0028720809364	101.22971675097997	113.55074037673269	495.61431000149355	450.81689884368615
ENSMUSG00000099076.3	61.658622995907635	-2.473326215974041	0.37630335098105094	-6.572692508652646	4.941343737161321e-11	6.863116165306383e-10	109.33175220081034	107.82575352656747	104.93771733287656	93.49776510612605	18.746243842774067	10.944649674865802	15.783895222977502	32.20120706026329
ENSMUSG00000065468.3	8155.596670832817	-1.7859466928208265	0.2750157002612833	-6.493980856816748	8.359737522321296e-11	1.1006987737723039e-9	7910.125342725623	13736.872635292402	13810.913519170654	15116.34993877776	2620.724889219815	3435.9359573031825	4492.096580459397	4121.7545037137015
ENSMUSG00000076241.4	805.0080332692586	1.9788089257824766	0.31365591934965786	6.308852483592177	2.811118913417524e-10	3.601271256648396e-9	369.46592123032457	367.76283792097115	260.83076856296725	304.8553890432138	2007.7227155611029	1115.6702262316326	1278.4955130611777	735.2608945426786
ENSMUSG00000065590.3	107.86045586432097	-1.6915281781902356	0.2725484996871527	-6.2063382485387795	5.42333850148739e-10	6.76490118343427e-9	174.49993947321454	163.6640901742542	185.15453010175818	137.61290779704467	54.3641071440448	59.5115326070828	50.50846471352801	37.56807490364051
ENSMUSG00000080669.3	245.0231077840592	-2.0786608661596206	0.3393726683767719	-6.125009642355433	9.067811497164381e-10	1.0952677586142057e-8	367.31160098991455	453.1248927961704	426.8139849212191	345.67835690645194	121.85058497803145	136.80812093582253	44.19490662433701	64.40241412052659
ENSMUSG00000065471.3	325.9807060489369	1.5535060400132539	0.2539225310101931	6.118031487134524	9.473835042865492e-10	1.0952677586142057e-8	231.589425844081	133.498551985274	162.45165856339545	134.9791679349003	564.2619396674995	497.98156020639397	460.88974051094306	422.19360367900765
ENSMUSG00000065544.2	804.4516164977124	1.7357785305887141	0.28356477393958274	6.121277006566919	9.282836283344953e-10	1.0952677586142057e-8	566.5862232278447	315.77542104209044	346.5971721523375	257.4480715246147	1409.71753697661	1387.2343462892404	1098.5591075192342	1053.6950532497267
ENSMUSG00000076049.6	34.78666509832129	-2.7483492705328527	0.4516990991071606	-6.0844692317635936	1.168778436087784e-9	1.3190499492990706e-8	79.70984889517207	46.211037225671774	55.495908204886646	61.892886760393296	5.62387315283222	10.944649674865802	9.4703371337865	8.944779738962026
ENSMUSG00000065444.3	16331.069859722951	-1.3829711943798848	0.22768355953018288	-6.074093347950102	1.246901828089848e-9	1.3744917825920651e-8	29692.4572935117	21590.8235037722	24780.94104650752	18369.01866852609	7972.777506331811	7609.267686450448	10155.358186463725	10477.914986220117
ENSMUSG00000065610.3	1865.047203505518	-1.5721535581037906	0.2603615427072635	-6.038347836459993	1.5570015338515563e-9	1.6773152887400856e-8	3843.8458889516423	2430.572194078042	2686.506465372922	2210.366179304684	764.8467487851821	1177.2338806527528	776.5676449704931	1030.4386259284254
ENSMUSG00000076399.3	15.1473706731039	-6.648732598732784	1.120458923930397	-5.933936940240572	2.9575546328494194e-9	3.1152908799347214e-8	36.08486402686844	25.672798458706538	23.20737979477078	36.21392310448544	0	0	0	0
ENSMUSG00000077021.4	1195.2029698931324	-1.6546229735671085	0.2843171630011962	-5.819638027128693	5.8975205309647596e-9	6.077010286254992e-8	1366.9161925401804	2049.9729569277174	2061.925243939743	1769.8731873610338	463.0322229165195	379.6425355969075	779.7244240150886	690.5369958478684
ENSMUSG00000065503.3	6107.004100275631	-3.3022924765330113	0.5685756511889816	-5.808008959981659	6.322013416508955e-9	6.375817786011159e-8	11568.699691002	10915.432084680553	10762.170125696744	11107.139433628452	239.95192118750808	298.2417036400931	2171.8639826817043	1792.5338596879901
ENSMUSG00000076118.3	237249.98813945783	1.6406496330419613	0.28576504748463744	5.741253688942353	9.39781777966146e-9	9.280345057415692e-8	70097.8105625225	164074.21312963203	130014.80472589562	96710.26930297667	426958.82588986936	372092.7794430641	332696.1002889644	305355.10177273786
ENSMUSG00000070074.3	7809.339501092828	-1.5517044153865054	0.2725200990434555	-5.693908158821981	1.2416389066941643e-8	1.2010955954551711e-7	15082.934583170903	9034.899597580299	9332.393727036302	13133.802257548565	2791.315708189059	3822.418898946881	4040.6771770822406	5236.27405918837
ENSMUSG00000076010.3	287.9047694995571	-2.033538835798964	0.3593372381583846	-5.659137489398312	1.5213564069467385e-8	1.4422458737855082e-7	565.5090631076397	469.8122117943297	353.66028774205034	456.9538660820526	159.3430726635796	86.87315679424731	160.9957312743705	50.090766538187346
ENSMUSG00000070105.5	315.8195858183293	1.7441605659739328	0.31204348139665805	5.5894792551581	2.2775157187452535e-8	2.1167499033044122e-7	159.41969779034415	129.64763221646803	150.84796866601008	142.22195255579737	732.9781342524661	571.8579455117382	328.30502063793205	311.27833491587853
ENSMUSG00000065505.3	131229.50726274314	1.8685598583401706	0.33797557116158716	5.528683188308916	3.2264340133932306e-8	2.9410186968238295e-7	65083.630202968096	60331.076377960366	54157.95230889247	46117.4434211139	370343.2948603074	175141.75642204	140195.71414953077	138465.19035913216
ENSMUSG00000065523.3	1792.0444831456552	-1.1792678093173827	0.2146008129507405	-5.495169347695212	3.903356565617135e-8	3.490926437929287e-7	2670.818518048367	2576.9071452926687	2416.0900399382012	2289.378375169016	1274.7445813086367	1311.305839169859	823.9193306394257	973.1920355990685
ENSMUSG00000065589.3	116.89574074362156	-1.3940895955291492	0.25473734899743117	-5.4726548777235156	4.433429991464874e-8	3.89156632584139e-7	184.73296061516228	170.08228978893084	164.97419984543575	163.29187145295253	65.61185344970924	73.87638530534416	41.038127579741506	71.55823791169621
ENSMUSG00000093102.3	35.402562049362764	2.0045572185021485	0.36673922625306915	5.4658925879908455	4.605831903379499e-8	3.9693896767306955e-7	9.694441081845252	14.120039152288596	14.126231179425691	17.77774406947467	56.238731528322205	47.19880172285877	75.762697070292	48.30181059039494
ENSMUSG00000080645.3	92.77059844556828	1.7210864151994594	0.31978088699813584	5.382080309288442	7.36298993587491e-8	6.232245052865548e-7	24.774682764715642	48.136497110074764	49.44180912798992	50.69949234627962	114.35208744092182	136.1240803311434	132.584719873011	186.05141857041014
ENSMUSG00000065411.4	505.20573281678037	1.2815584306044303	0.23896483972979116	5.362958132474841	8.186998758717246e-8	6.808135809880658e-7	239.66812674561874	337.597299731991	297.1553630243476	306.172258974286	888.5719581474908	766.1254772406061	505.0846471352801	701.2707315346229
ENSMUSG00000087950.3	25.35074393594744	2.22497848745338	0.41952005609855547	5.303628408484667	1.1352328304274214e-7	9.277592441768927e-7	10.77160120205028	11.552759306417943	6.558607333304785	7.242784620897088	56.238731528322205	43.09455809478409	31.567790445955005	35.779118955848105
ENSMUSG00000065583.3	54.08152433858644	1.8857980003265569	0.36408662709827555	5.179531078513179	2.224443525876242e-7	1.7870953072293876e-6	20.466042283895533	30.165538188980182	12.10819815379345	29.62957344912445	99.35509236670256	81.4008319568144	91.54659229326951	67.9803260161114
ENSMUSG00000065462.5	1167.9778305532327	1.925607505576519	0.3765410086637307	5.113938352717856	3.1551036346251243e-7	2.4925318713538484e-6	363.0029605090944	527.5760083264194	540.8328508694408	514.2377080836933	1027.294162584019	972.7057398536981	2487.5418871412544	2910.631327058243
ENSMUSG00000065593.3	130.56663626338974	-1.4351848318550033	0.28263714320661654	-5.077835190280842	3.817596192274742e-7	2.9664599920298817e-6	207.35332313946788	189.33688863296072	221.98363281954659	143.53882248686958	97.48046798242515	62.247695025799246	59.97880184731451	62.613458172734184
ENSMUSG00000105167.4	44080.870330718404	-3.062484717844661	0.6056261931929835	-5.056724349550708	4.265190404195824e-7	3.2608068574013238e-6	40706.95810266821	99077.10563180175	78873.81179032335	96286.89562013696	1775.2692919107044	2816.1951694639065	11607.476546977656	21503.25049246471
ENSMUSG00000065396.3	25728.041126974033	-1.3490170863203028	0.2672181197509644	-5.04837429279694	4.455855138787345e-7	3.3525005329923833e-6	39006.12227286447	39520.70594733285	34554.274989644466	34717.30042782189	9148.166995273745	11961.134013418963	17381.225419542825	19535.398949893064
ENSMUSG00000065612.3	32668.198149367225	1.512911720506181	0.3022751154061673	5.005081938264354	5.583827390207391e-7	4.135522160872349e-6	14594.442468657924	20591.509823767046	17107.37046654092	15521.945877547996	77058.3099401071	48761.150463945865	34042.70521691788	33668.150937453065
ENSMUSG00000076140.3	1390.1270378383804	-2.2671204354846966	0.455016005043997	-4.982507011518158	6.276571561276053e-7	4.507719575825529e-6	2811.9264937952257	1926.101704364458	2136.592465888136	2325.5922982735015	187.4624384277407	210.68450624116667	950.1904924232457	572.4659032935697
ENSMUSG00000070139.3	14842.618353292104	1.2422895091690127	0.24932398643219825	4.982631342238882	6.272538618401445e-7	4.507719575825529e-6	9962.115371716201	9003.450419468383	8144.781291451727	8173.153227199596	17642.090080434675	29014.95032867392	14739.001359216392	22061.40474817594
ENSMUSG00000076948.4	5146.990007612142	-1.4930292802994445	0.3014927162292309	-4.952123882038546	7.340784545121597e-7	5.193331155802444e-6	5070.731265865169	8910.386525055572	8547.883388321767	7847.227919259227	1883.9975061987939	1937.202992451247	3541.9060880361517	3436.5843757092107
ENSMUSG00000098698.3	56.060396810196345	1.8107591266065866	0.3696101719004949	4.89910523104887	9.627407473256433e-7	6.710869326946396e-6	24.236102704613128	30.807358150447847	29.261478871667503	15.802439172866373	110.602838672367	110.13053735333713	75.762697070292	51.879722485979755
ENSMUSG00000076361.3	32384.815080858625	-1.667264435384819	0.3419483923376731	-4.875777961659196	1.083804637281983e-6	7.44526663871971e-6	35879.66502396938	54176.66476744694	55597.81887268108	51380.31410064394	8370.197875798622	10477.449941869967	21936.457580894134	21259.952483564943
ENSMUSG00000098769.3	90.28427046865285	1.5556440388679873	0.32897884417966694	4.728705405805351	2.2595595616873894e-6	1.5300446174854606e-5	40.39350450768855	60.97289633942803	38.84713574342065	41.48140282877423	140.5968288208055	77.98062893341884	160.9957312743705	161.00603530131647
ENSMUSG00000065603.3	20.040782320954303	2.4329173103004615	0.5244274001790354	4.639188016243779	3.4978073076438947e-6	2.335155864539727e-5	7.540120841435196	8.985479460547289	3.0270495384483627	5.92591468982489	56.238731528322205	32.8339490245974	18.940674267573	26.83433921688608
ENSMUSG00000098540.3	18.976339654650857	-2.8570549375541967	0.6186852856428208	-4.617945510997058	3.875579808526056e-6	2.55142337394632e-5	37.16202414707347	25.030978497238877	26.23442933321914	46.74888255306303	9.373121921387034	5.472324837432901	0	1.7889559477924053
ENSMUSG00000070108.4	54.2926599558938	1.4064686900656171	0.30527753110855077	4.60718050541854	4.081656626494444e-6	2.6144665418356303e-5	40.39350450768855	27.59825834310953	24.2163963075869	26.337398621443956	86.23272167676072	75.928507119381493	82.07625515948301	71.55823791169621
ENSMUSG00000065518.4	51858.15837602561	1.075305452103937	0.23325674490287046	4.609965094692978	4.027365841768105e-6	2.6144665418356303e-5	34478.27970758264	37565.72234470234	31655.37054832375	29819.861154164384	46522.55334461241	76792.45040309122	73552.95173907516	84478.07776665296
ENSMUSG00000065422.3	385.92070943969867	1.2510758689599586	0.27600702966068014	4.532768134558083	5.821570668079135e-6	3.679232662226014e-5	314.53075509986814	194.47144832470204	185.15453010175818	219.91727848905705	732.9781342524661	556.8090522087977	457.73296146634755	425.77151557459246
ENSMUSG00000065571.3	41.85749756627135	-1.915234403514974	0.42414696382026823	-4.51549714340653	6.316839823041067e-6	3.93971325805456e-5	80.7870090153771	69.31655583850765	58.01844948692695	61.892886760393296	13.122370689941848	25.309502373127167	3.1567790445955004	23.256427321301267
ENSMUSG00000065428.6	893.4900693741517	1.453629966837388	0.32628407550228555	4.4551054617043535	8.385196544112433e-6	5.1617963141679134e-5	443.78996952447153	489.70863059982725	467.679153690272	512.2624031870849	1810.8871552119751	1746.3556637457746	1038.5803056719196	638.6572733618887
ENSMUSG00000065398.3	57.90469666982115	1.9211967637287914	0.43544085638968494	4.41207281204103	1.023856673756959e-5	6.143140042541754e-5	45.240725048611175	16.045499036691588	22.702871538362718	13.168699310721978	88.10734606103813	129.2836742843523	78.91947611488752	69.76928196390381
ENSMUSG00000065495.3	22.935739103458683	1.7697382760678575	0.40089516208323756	4.414466532525549	1.0125937892016259e-5	6.143140042541754e-5	11.848761322255308	11.552759306417943	10.090165128161209	7.901219586433187	37.492487685548134	30.097786605880955	31.567790445955005	42.93494274701773
ENSMUSG00000093120.3	222.17833123439985	1.6179720928449246	0.3696510471347963	4.377025590448058	1.2030985359202407e-5	7.128358825327426e-5	95.32867063814497	129.64763221646803	122.09099805075061	90.20559027844556	568.0111884360543	350.91283020038475	262.0126607014265	159.21707935352407
ENSMUSG00000065521.3	15055.467979809462	-0.6962060204068683	0.16094029191714346	-4.3258652765790595	1.5193426629654456e-5	8.782541734702697e-5	19168.064339048473	16132.786551451189	19419.531805659062	19753.707401048505	11221.501564284557	10650.512214853783	11784.256173475003	12313.383788655125
ENSMUSG00000065586.3	1350.053992966777	-1.0900180583514263	0.25188311561572563	-4.327475685247455	1.508279894478748e-5	8.782541734702697e-5	2122.5440168640075	1903.6380057130898	1812.698165274161	1503.86546128445	888.5719581474908	559.5452146275142	934.4065972002682	1075.1625246232356
ENSMUSG00000065582.3	40.989822377114145	-1.7842012055047078	0.413199115607447	-4.318017967879096	1.5743661655154706e-5	8.990958583787146e-5	69.4768277532243	75.73475545318429	54.48689169207052	57.9422769671767	16.87161945849666	19.837177535694266	3.1567790445955004	30.41225111247089
ENSMUSG00000098339.3	10.533045783544043	-3.935364204167628	0.9166319233054632	-4.293287309890239	1.760469553777037e-5	9.93407819631328e-5	25.85184288492067	20.538238766965232	13.62172292301763	20.411483931619067	0	2.0521218140373376	0	1.7889559477924053
ENSMUSG00000076288.3	13.165676323444782	2.379757106940338	0.5548010356773475	4.289388364307813	1.7916584169182366e-5	9.991130466108755e-5	5.924380661127654	5.776379653208972	3.0270495384483627	2.6337398621443957	26.244741379883695	28.045664791843617	15.783895222977502	17.889559477924053
ENSMUSG00000065465.3	47.63481833501131	-1.7184076816498213	0.4030730414228303	-4.263266219898798	2.0146025896700864e-5	1.1103739854693267e-4	89.40428997701733	78.30203529905495	69.117631127904275	53.99166717396011	7.498497537109627	22.573339954410717	31.567790445955005	28.623295164678485
ENSMUSG00002075812.1	14.135172529442812	-3.973423273587089	0.945720151519948	-4.201478912341098	2.6517695175712402e-5	1.4447571854353652e-4	12.387341382357821	43.001937418333455	28.756970615259444	20.411483931619067	0	0	3.1567790445955004	5.366867843377216
ENSMUSG00000065464.4	2105.7533530456067	-1.2249178416366104	0.29306530299218536	-4.179675414080912	2.9192546725376425e-5	1.5724167213441393e-4	3625.720964610124	1782.975852957169	2863.588863372151	3521.310195687057	1507.1980049590352	846.8422685927414	1430.0209072017617	1268.3697669848152
ENSMUSG00000065501.3	10307.184289706489	1.5613102243633437	0.38092781002227344	4.098703699979404	4.154704960544127e-5	2.2127305070763104e-4	5163.905616262904	4919.550004649641	5172.218644695436	5615.791821057388	20626.49210020431	25036.5701718602	6963.854572377674	8959.091386544365
ENSMUSG00000106581.3	21.644977206406224	-2.3972751556648304	0.5881700606871035	-4.075819760129103	4.585252565182694e-5	2.414899684329552e-4	33.93054378645838	25.030978497238877	41.36967702546095	48.065752484135224	1.8746243842774069	12.99677148890314	6.313558089191001	3.5779118955848106
ENSMUSG00002075524.1	6.51272227574008	-4.655823849714498	1.1506612476642106	-4.046215912081514	5.2052226013446384e-5	2.711291772568526e-4	9.155861021742737	12.194579267885606	15.135247692241812	13.827134276258077	0	0	0	1.7889559477924053
ENSMUSG00000092813.3	20.43152872431673	2.355957645967201	0.5839535768489986	4.034494760148401	5.471991111596089e-5	2.819264985757116e-4	10.77160120205028	5.776379653208972	5.045082564080604	5.267479724288791	65.61185344970924	23.94142116376894	9.4703371337865	37.56807490364051
ENSMUSG00000070138.3	18.04827450241936	2.233492591680876	0.5541362843323314	4.030583549265268	5.563854708784112e-5	2.8357711096383537e-4	6.462960721230168	1.9254598844029904	8.576640358937027	8.559654551969286	14.996995074219255	39.67435507138853	28.411011401359506	35.779118955848105
ENSMUSG00000065434.3	221.50118790604705	-1.0157833367331743	0.25694613186171633	-3.9532929699048758	7.708296068529273e-5	3.8869492941307187e-4	224.58788506274834	354.92643869161793	333.47995748572794	269.29990090426446	116.22671182519923	136.1240803311434	179.93640554194351	157.42812340573167
ENSMUSG00000089139.3	366.30641593352993	1.2191296007332382	0.3102436274556956	3.929587887852221	8.509157172007305e-5	4.2456215784541715e-4	261.2113291497193	225.92062643661754	191.2086291786549	202.79796938511848	845.4555973091105	461.0433675537219	372.49992726226907	370.3138811930279
ENSMUSG00000099226.3	9.072566996313842	-4.3607074336654605	1.110755398392862	-3.9258935315326067	8.640837221338945e-5	4.2664133780361045e-4	10.77160120205028	21.180058728432893	19.171313743506296	15.144004207330275	0	0	6.313558089191001	0
ENSMUSG00000065509.5	5568.712766032895	0.8367616569082603	0.2140820525278432	3.9086025522827623	9.283154012817663e-5	4.536304125851106e-4	2967.576131164852	4284.790062758121	4217.184515314977	4520.156038405319	5828.207210718458	7412.948032907543	8059.256900852312	7259.5832361415805
ENSMUSG00000092862.2	7.446468382220434	-4.257086717456866	1.0935459618096135	-3.8929197913292874	9.9044906415255e-5	4.7905393511051903e-4	11.848761322255308	8.343659499079624	17.153280717874054	19.753048966082968	0	0.6840406046791127	0	1.7889559477924053
ENSMUSG00000065573.3	38.84847315729609	-1.8798017025281044	0.4856085382925614	-3.8710227565965747	1.0837967264368007e-4	5.189087356879228e-4	85.63422955629973	45.569217264204106	66.09058158945591	50.69949234627962	28.119365764161103	22.573339954410717	3.1567790445955004	8.944779738962026
ENSMUSG00000092727.3	52.03567010868374	1.4527235093410291	0.3823590811347498	3.7993697051203674	1.4506455421529405e-4	6.876059869804938e-4	31.23764348594581	21.821878689900558	19.171313743506296	37.530793035557636	61.86260468115443	47.88284232753788	107.33048751624702	89.44779738962026
ENSMUSG00000070081.4	97.70600668322963	1.3475587757446421	0.3559030050735763	3.786309068860094	1.529014796643107e-4	7.175772411968641e-4	29.62190330563827	86.64569479813457	57.51394123051889	46.090447587526924	116.22671182519923	136.80812093582253	179.93640554194351	128.80482824105317
